signal,lag_days,residual_plv
combo_Saturn_Neptune,34,0.09774842903820648
combo_Saturn_Neptune,35,0.09687020388943379
combo_Saturn_Neptune,36,0.09588836433881681
combo_Saturn_Neptune,37,0.09480850285971434
combo_Saturn_Neptune,38,0.09600750340187436
combo_Saturn_Neptune,39,0.09788926217756275
combo_Saturn_Neptune,40,0.09987090046392284
combo_Saturn_Neptune,41,0.10193554591533245
combo_Saturn_Neptune,42,0.10406906921609284
combo_Saturn_Neptune,43,0.10625645450707248
combo_Saturn_Neptune,44,0.10848524673218338
combo_Saturn_Neptune,45,0.11074124524740876
combo_Saturn_Neptune,46,0.1130123851299398
combo_Saturn_Neptune,47,0.11528529565521335
combo_Saturn_Neptune,48,0.1175490203890148
combo_Saturn_Neptune,49,0.11979165249447998
combo_Saturn_Neptune,50,0.12200317836883162
combo_Saturn_Neptune,51,0.12417305909541455
combo_Saturn_Neptune,52,0.12629310485653336
combo_Saturn_Neptune,53,0.1283547805527721
combo_Saturn_Neptune,54,0.1303507028542321
combo_Saturn_Neptune,55,0.1322725998292119
combo_Saturn_Neptune,56,0.134113306807801
combo_Saturn_Neptune,57,0.13586621820456043
combo_Saturn_Neptune,58,0.13752700825498648
combo_Saturn_Neptune,59,0.1409755820978723
combo_Saturn_Neptune,60,0.14425170260168585
combo_Saturn_Neptune,61,0.14906651447335464
combo_Saturn_Neptune,62,0.15365784460221982
combo_Saturn_Neptune,63,0.15801718899981712
combo_Saturn_Neptune,64,0.1621373764273203
combo_Saturn_Neptune,65,0.16601221967415836
combo_Saturn_Neptune,66,0.16963695599426903
combo_Saturn_Neptune,67,0.17300725542353793
combo_Saturn_Neptune,68,0.17611851028727826
combo_Saturn_Neptune,69,0.17896567566867985
combo_Saturn_Neptune,70,0.1794451408248625
combo_Saturn_Neptune,71,0.17966984263819313
combo_Saturn_Neptune,72,0.17963925543891934
combo_Saturn_Neptune,73,0.17935404191063545
combo_Saturn_Neptune,74,0.17881607503049213
combo_Saturn_Neptune,75,0.17802746143768852
combo_Saturn_Neptune,76,0.17699090467394765
combo_Saturn_Neptune,77,0.17570941169125598
combo_Saturn_Neptune,78,0.17418659567149247
combo_Saturn_Neptune,79,0.17379687113128375
combo_Saturn_Neptune,80,0.17326586507911665
combo_Saturn_Neptune,81,0.17259584647328083
combo_Saturn_Neptune,82,0.17178897333852894
combo_Saturn_Neptune,83,0.17084839768609392
combo_Saturn_Neptune,84,0.1697775713093757
combo_Saturn_Neptune,85,0.16858078104194985
combo_Saturn_Neptune,86,0.16726256651057264
combo_Saturn_Neptune,87,0.16582841631615344
combo_Saturn_Neptune,88,0.1642843154159241
combo_Saturn_Neptune,89,0.1626362877711335
combo_Saturn_Neptune,90,0.16088877252279477
combo_Saturn_Neptune,91,0.16296203612575075
combo_Saturn_Neptune,92,0.1648460494824864
combo_Saturn_Neptune,93,0.1649912281902635
combo_Saturn_Neptune,94,0.16503312664959882
combo_Saturn_Neptune,95,0.16497280616479518
combo_Saturn_Neptune,96,0.16719097767814986
combo_Saturn_Neptune,97,0.16928672555223784
combo_Saturn_Neptune,98,0.17125298862304503
combo_Saturn_Neptune,99,0.1730829901140552
combo_Saturn_Neptune,100,0.17476983159747952
combo_Saturn_Neptune,101,0.17630742641684455
combo_Saturn_Neptune,102,0.17768924634979968
combo_Saturn_Neptune,103,0.1789096670966009
combo_Saturn_Neptune,104,0.17996296971389106
combo_Saturn_Neptune,105,0.18084489773552265
combo_Saturn_Neptune,106,0.18155125365732752
combo_Saturn_Neptune,107,0.18207923016508729
combo_Saturn_Neptune,108,0.18242566613150685
combo_Saturn_Neptune,109,0.1825886478947997
combo_Saturn_Neptune,110,0.1825661018314727
combo_Saturn_Neptune,111,0.1823570919910343
combo_Saturn_Neptune,112,0.18195884505814466
combo_Saturn_Neptune,113,0.18136878701304712
combo_Saturn_Neptune,114,0.18058416916091322
combo_Saturn_Neptune,115,0.17960358584896932
combo_Saturn_Neptune,116,0.17842545834152773
combo_Saturn_Neptune,117,0.17704969296132064
combo_Saturn_Neptune,118,0.17547503517851593
combo_Saturn_Neptune,119,0.17370120435447556
combo_Saturn_Neptune,120,0.17395621566447217
combo_Saturn_Neptune,121,0.17380492945464515
combo_Saturn_Neptune,122,0.17147630236223313
combo_Saturn_Neptune,123,0.16907046313129032
combo_Saturn_Neptune,124,0.16659191611149501
combo_Saturn_Neptune,125,0.16404742044210535
combo_Saturn_Neptune,126,0.16144329364920465
combo_Saturn_Neptune,127,0.1587880431777103
combo_Saturn_Neptune,128,0.15608883398418683
combo_Saturn_Neptune,129,0.15335348452754372
combo_Saturn_Neptune,130,0.1505893870077281
combo_Saturn_Neptune,131,0.14780532041003608
combo_Saturn_Neptune,132,0.1450087533719786
combo_Saturn_Neptune,133,0.1422078694229891
combo_Saturn_Neptune,134,0.1394104762999276
combo_Saturn_Neptune,135,0.1366266595126984
combo_Saturn_Neptune,136,0.13386581855689522
combo_Saturn_Neptune,137,0.13113926141585855
combo_Saturn_Neptune,138,0.130411507528717
combo_Saturn_Neptune,139,0.13388144946228947
combo_Saturn_Neptune,140,0.1372449017048832
combo_Saturn_Neptune,141,0.1385118164923932
combo_Saturn_Neptune,142,0.13973726097926667
combo_Saturn_Neptune,143,0.1395470616904912
combo_Saturn_Neptune,144,0.1392339125016568
combo_Saturn_Neptune,145,0.13880066959019088
combo_Saturn_Neptune,146,0.13824917327408992
combo_Saturn_Neptune,147,0.13758360775076164
combo_Saturn_Neptune,148,0.13680645001201325
combo_Saturn_Neptune,149,0.1359217579851449
combo_Saturn_Neptune,150,0.1325291974345293
combo_Saturn_Neptune,151,0.12903632408329274
combo_Saturn_Neptune,152,0.12544919571430532
combo_Saturn_Neptune,153,0.12177651242499106
combo_Saturn_Neptune,154,0.11802472898736793
combo_Saturn_Neptune,155,0.11203814725118941
combo_Saturn_Neptune,156,0.10597467986159577
combo_Saturn_Neptune,157,0.09984514798397692
combo_Saturn_Neptune,158,0.0959349114988442
combo_Saturn_Neptune,159,0.09197658907830485
combo_Saturn_Neptune,160,0.08797407633655191
combo_Saturn_Neptune,161,0.08393333765590448
combo_Saturn_Neptune,162,0.07985799123010974
combo_Saturn_Neptune,163,0.07575347164157537
combo_Saturn_Neptune,164,0.07162329992139595
combo_Saturn_Neptune,165,0.06747382777680856
combo_Saturn_Neptune,166,0.06330921112341174
combo_Saturn_Neptune,167,0.05913590206127136
combo_Saturn_Neptune,168,0.05495937038335446
combo_Saturn_Neptune,169,0.050789235264451844
combo_Saturn_Neptune,170,0.046635562359417675
combo_Saturn_Neptune,171,0.04251308408665774
combo_Saturn_Neptune,172,0.0384391522337787
combo_Saturn_Neptune,173,0.03444018370211193
combo_Saturn_Neptune,174,0.030553740961358985
combo_Saturn_Neptune,175,0.029690273793807433
combo_Saturn_Neptune,176,0.02883289284265837
combo_Saturn_Neptune,177,0.027985064007336902
combo_Saturn_Neptune,178,0.02714864693699215
combo_Saturn_Neptune,179,0.026327279327779153
combo_Saturn_Neptune,180,0.025523592237688478
combo_Saturn_Neptune,181,0.024740905927845232
combo_Saturn_Neptune,182,0.023982138744015936
combo_Saturn_Neptune,183,0.02325226516442144
combo_Saturn_Neptune,184,0.02255430401114413
combo_Saturn_Neptune,185,0.021892135537300985
combo_Saturn_Neptune,186,0.02126894013679735
combo_Saturn_Neptune,187,0.020688964262822525
combo_Saturn_Neptune,188,0.01776336324579635
combo_Saturn_Neptune,189,0.014874787595924834
combo_Saturn_Neptune,190,0.012042579398950343
combo_Saturn_Neptune,191,0.009310015044844657
combo_Saturn_Neptune,192,0.0067898813406774595
combo_Saturn_Neptune,193,0.004823301377301193
combo_Saturn_Neptune,194,0.004266858528507546
combo_Saturn_Neptune,195,0.004919082572363911
combo_Saturn_Neptune,196,0.00833144645431005
combo_Saturn_Neptune,197,0.012378152221116073
combo_Saturn_Neptune,198,0.016582791174584204
combo_Saturn_Neptune,199,0.019753002981242416
combo_Saturn_Neptune,200,0.022983771389739917
combo_Saturn_Neptune,201,0.026262544841139792
combo_Saturn_Neptune,202,0.02958151660488704
combo_Saturn_Neptune,203,0.035218518061868355
combo_Saturn_Neptune,204,0.04091901329179327
combo_Saturn_Neptune,205,0.04666125201939349
combo_Saturn_Neptune,206,0.0524290979028419
combo_Saturn_Neptune,207,0.058210019366980996
combo_Saturn_Neptune,208,0.06399234568053563
combo_Saturn_Neptune,209,0.06976536866343647
combo_Saturn_Neptune,210,0.07551848039987474
combo_Saturn_Neptune,211,0.08124189970178036
combo_Saturn_Neptune,212,0.08692512918784809
combo_Saturn_Neptune,213,0.09255858585738995
combo_Saturn_Neptune,214,0.0981326367512783
combo_Saturn_Neptune,215,0.10363889805659997
combo_Saturn_Neptune,216,0.10906810184632128
combo_Saturn_Neptune,217,0.11235139266877786
combo_Saturn_Neptune,218,0.11660662827615437
combo_Saturn_Neptune,219,0.12075388781377287
combo_Saturn_Neptune,220,0.1247879603009381
combo_Saturn_Neptune,221,0.13057176635527462
combo_Saturn_Neptune,222,0.13625765979329657
combo_Saturn_Neptune,223,0.14183849556450623
combo_Saturn_Neptune,224,0.14730787542154894
combo_Saturn_Neptune,225,0.1526605743830956
combo_Saturn_Neptune,226,0.15789204951382332
combo_Saturn_Neptune,227,0.16299854296104146
combo_Saturn_Neptune,228,0.16797579671169027
combo_Saturn_Neptune,229,0.17494442545337693
combo_Saturn_Neptune,230,0.18179748973370816
combo_Saturn_Neptune,231,0.1885263886958506
combo_Saturn_Neptune,232,0.19512319464194844
combo_Saturn_Neptune,233,0.20158059989307964
combo_Saturn_Neptune,234,0.20789153106106634
combo_Saturn_Neptune,235,0.2140492401855674
combo_Saturn_Neptune,236,0.21921305866578525
combo_Saturn_Neptune,237,0.22430389304041143
combo_Saturn_Neptune,238,0.2293127251680784
combo_Saturn_Neptune,239,0.2342301329100553
combo_Saturn_Neptune,240,0.239045783856185
combo_Saturn_Pluto,0,0.10543201630707062
combo_Saturn_Pluto,1,0.10332226659784693
combo_Saturn_Pluto,2,0.10125957633380056
combo_Saturn_Pluto,3,0.09924579845093226
combo_Saturn_Pluto,4,0.09695892088426862
combo_Saturn_Pluto,5,0.09478852639654209
combo_Saturn_Pluto,6,0.0927282758140217
combo_Saturn_Pluto,7,0.09317881155787755
combo_Saturn_Pluto,8,0.0937919786880318
combo_Saturn_Pluto,9,0.09413724139585009
combo_Saturn_Pluto,10,0.09443618387865611
combo_Saturn_Pluto,11,0.09469803003930727
combo_Saturn_Pluto,12,0.094901246559927
combo_Saturn_Pluto,13,0.09504910104493554
combo_Saturn_Pluto,14,0.09511804017972757
combo_Saturn_Pluto,15,0.09510836152545156
combo_Saturn_Pluto,16,0.09499948164841177
combo_Saturn_Pluto,17,0.09596058845136919
combo_Saturn_Pluto,18,0.09676938463706637
combo_Saturn_Pluto,19,0.09743384284205446
combo_Saturn_Pluto,20,0.09960230905196359
combo_Saturn_Pluto,21,0.10166118116469815
combo_Saturn_Pluto,22,0.10360011509399833
combo_Saturn_Pluto,23,0.10541911279630703
combo_Saturn_Pluto,24,0.10711118782145186
combo_Saturn_Pluto,25,0.10867732282033514
combo_Saturn_Pluto,26,0.11011377248312255
combo_Saturn_Pluto,27,0.11142394129847949
combo_Saturn_Pluto,28,0.11260834756806928
combo_Saturn_Pluto,29,0.11367177035318778
combo_Saturn_Pluto,30,0.11461663083428002
combo_Saturn_Pluto,31,0.11544881236823973
combo_Saturn_Pluto,32,0.11617154637900708
combo_Saturn_Pluto,33,0.11678946707987295
combo_Saturn_Pluto,34,0.11907706681471421
combo_Saturn_Pluto,35,0.12133701853354785
combo_Saturn_Pluto,36,0.12356125331636676
combo_Saturn_Pluto,37,0.12813702168103733
combo_Saturn_Pluto,38,0.13266798951756711
combo_Saturn_Pluto,39,0.13713931845768895
combo_Saturn_Pluto,40,0.14154710665813097
combo_Saturn_Pluto,41,0.1458874306123224
combo_Saturn_Pluto,42,0.15017731416277902
combo_Saturn_Pluto,43,0.15396819410537876
combo_Saturn_Pluto,44,0.1575150188691442
combo_Saturn_Pluto,45,0.16081222383045252
combo_Saturn_Pluto,46,0.16301643105569263
combo_Saturn_Pluto,47,0.1649295954975961
combo_Saturn_Pluto,48,0.1665685827007943
combo_Saturn_Pluto,49,0.1694289782839823
combo_Saturn_Pluto,50,0.17206563628925198
combo_Saturn_Pluto,51,0.1744550204707876
combo_Saturn_Pluto,52,0.17652445979709736
combo_Saturn_Pluto,53,0.17722779810013237
combo_Saturn_Pluto,54,0.17639899459855646
combo_Saturn_Pluto,55,0.1756059892353354
combo_Saturn_Pluto,56,0.174846544485389
combo_Saturn_Pluto,57,0.1725430012583148
combo_Saturn_Pluto,58,0.17024346661083697
combo_Saturn_Pluto,59,0.1679517533076124
combo_Saturn_Pluto,60,0.16565368359625568
combo_Saturn_Pluto,61,0.16293383755397844
combo_Saturn_Pluto,62,0.16017030662956372
combo_Saturn_Pluto,63,0.15568060151661478
combo_Saturn_Pluto,64,0.15280088142866935
combo_Saturn_Pluto,65,0.14983894456429023
combo_Saturn_Pluto,66,0.1467864375354924
combo_Saturn_Pluto,67,0.143645081340961
combo_Saturn_Pluto,68,0.14118063239074669
combo_Saturn_Pluto,69,0.138616222088946
combo_Saturn_Pluto,70,0.13594900053814832
combo_Saturn_Pluto,71,0.13318477933329684
combo_Saturn_Pluto,72,0.13032325757556998
combo_Saturn_Pluto,73,0.127372635461173
combo_Saturn_Pluto,74,0.12433491630835257
combo_Saturn_Pluto,75,0.12121999816311149
combo_Saturn_Pluto,76,0.11658924444280201
combo_Saturn_Pluto,77,0.11185237562532874
combo_Saturn_Pluto,78,0.10701271472264391
combo_Saturn_Pluto,79,0.10210000026261941
combo_Saturn_Pluto,80,0.09712615999222575
combo_Saturn_Pluto,81,0.09213395088171403
combo_Saturn_Pluto,82,0.08823801609973621
combo_Saturn_Pluto,83,0.08442957143049876
combo_Saturn_Pluto,84,0.08103403874700896
combo_Saturn_Pluto,85,0.07801070378995863
combo_Saturn_Pluto,86,0.07505080967001714
combo_Saturn_Pluto,87,0.07208681215444988
combo_Saturn_Pluto,88,0.0690952143335068
combo_Saturn_Pluto,89,0.06608499335782937
combo_Saturn_Pluto,90,0.06305359050103035
combo_Saturn_Pluto,91,0.06002034347501211
combo_Saturn_Pluto,92,0.05699246022095323
combo_Saturn_Pluto,93,0.05399942057059261
combo_Saturn_Pluto,94,0.05106092345977135
combo_Saturn_Pluto,95,0.04822431502616274
combo_Saturn_Pluto,96,0.047761414430423
combo_Saturn_Pluto,97,0.047311640256628845
combo_Saturn_Pluto,98,0.04685069877181089
combo_Saturn_Pluto,99,0.04636907426366988
combo_Saturn_Pluto,100,0.045855883246853496
combo_Saturn_Pluto,101,0.045307454367375384
combo_Saturn_Pluto,102,0.04471624717539598
combo_Saturn_Pluto,103,0.04407948048342471
combo_Saturn_Pluto,104,0.0433927429149473
combo_Saturn_Pluto,105,0.042655070261962774
combo_Saturn_Pluto,106,0.04426893538156272
combo_Saturn_Pluto,107,0.04582767657234774
combo_Saturn_Pluto,108,0.047328644963657455
combo_Saturn_Pluto,109,0.04876868894359597
combo_Saturn_Pluto,110,0.05014655697769848
combo_Saturn_Pluto,111,0.053549872585073856
combo_Saturn_Pluto,112,0.056942628044065455
combo_Saturn_Pluto,113,0.0603140268828555
combo_Saturn_Pluto,114,0.06365810097012375
combo_Saturn_Pluto,115,0.06696603013256179
combo_Saturn_Pluto,116,0.07023371963602977
combo_Saturn_Pluto,117,0.07345388555747705
combo_Saturn_Pluto,118,0.07662421370100587
combo_Saturn_Pluto,119,0.07839941378293949
combo_Saturn_Pluto,120,0.08014489601773697
combo_Saturn_Pluto,121,0.08011211315210352
combo_Saturn_Pluto,122,0.08008543105280386
combo_Saturn_Pluto,123,0.0800673605892999
combo_Saturn_Pluto,124,0.08006325935908162
combo_Saturn_Pluto,125,0.08007455529937102
combo_Saturn_Pluto,126,0.08010579587093053
combo_Saturn_Pluto,127,0.08015798858270566
combo_Saturn_Pluto,128,0.08023643564431286
combo_Saturn_Pluto,129,0.0803441158138419
combo_Saturn_Pluto,130,0.0804869506535444
combo_Saturn_Pluto,131,0.08066743518338396
combo_Saturn_Pluto,132,0.080891368765843
combo_Saturn_Pluto,133,0.0811615484731103
combo_Saturn_Pluto,134,0.08148414153017798
combo_Saturn_Pluto,135,0.08186210601414123
combo_Saturn_Pluto,136,0.08230125298807503
combo_Saturn_Pluto,137,0.08280397267864781
combo_Saturn_Pluto,138,0.08337523583028927
combo_Saturn_Pluto,139,0.08401716135047667
combo_Saturn_Pluto,140,0.08473453810509346
combo_Saturn_Pluto,141,0.08553109200815223
combo_Saturn_Pluto,142,0.08641334672121363
combo_Saturn_Pluto,143,0.08739036210425938
combo_Saturn_Pluto,144,0.08847047492344043
combo_Saturn_Pluto,145,0.08966428044593033
combo_Saturn_Pluto,146,0.09096877581080264
combo_Saturn_Pluto,147,0.0923827932111257
combo_Saturn_Pluto,148,0.09611141942854491
combo_Saturn_Pluto,149,0.09981815421812604
combo_Saturn_Pluto,150,0.10346857075973485
combo_Saturn_Pluto,151,0.10703360221177409
combo_Saturn_Pluto,152,0.11048777891744524
combo_Saturn_Pluto,153,0.11380842258209975
combo_Saturn_Pluto,154,0.11698044962039446
combo_Saturn_Pluto,155,0.11999098010038643
combo_Saturn_Pluto,156,0.12283466311995705
combo_Saturn_Pluto,157,0.12550560997731003
combo_Saturn_Pluto,158,0.12800254716963547
combo_Saturn_Pluto,159,0.13032192314570246
combo_Saturn_Pluto,160,0.13246293148687624
combo_Saturn_Pluto,161,0.134422383509988
combo_Saturn_Pluto,162,0.13619932677271387
combo_Saturn_Pluto,163,0.1377908317477192
combo_Saturn_Pluto,164,0.14088233048504634
combo_Saturn_Pluto,165,0.14374889188206222
combo_Saturn_Pluto,166,0.1461176975548723
combo_Saturn_Pluto,167,0.1483848656749842
combo_Saturn_Pluto,168,0.15054985170633814
combo_Saturn_Pluto,169,0.15260714742628334
combo_Saturn_Pluto,170,0.15455705154519386
combo_Saturn_Pluto,171,0.1562803263253116
combo_Saturn_Pluto,172,0.15784589756358386
combo_Saturn_Pluto,173,0.15925655185332646
combo_Saturn_Pluto,174,0.1605426945583156
combo_Saturn_Pluto,175,0.16174580838430944
combo_Saturn_Pluto,176,0.16212943623683662
combo_Saturn_Pluto,177,0.16188650346329433
combo_Saturn_Pluto,178,0.16119598923178494
combo_Saturn_Pluto,179,0.16020687086030763
combo_Saturn_Pluto,180,0.15895299398589863
combo_Saturn_Pluto,181,0.15745165274775766
combo_Saturn_Pluto,182,0.157455089605789
combo_Saturn_Pluto,183,0.15723851067634823
combo_Saturn_Pluto,184,0.1567987298133281
combo_Saturn_Pluto,185,0.1561425135952271
combo_Saturn_Pluto,186,0.15526746562818322
combo_Saturn_Pluto,187,0.1546847409465073
combo_Saturn_Pluto,188,0.15400269816075743
combo_Saturn_Pluto,189,0.15325031910436307
combo_Saturn_Pluto,190,0.1508572100211902
combo_Saturn_Pluto,191,0.1484410831064639
combo_Saturn_Pluto,192,0.1460109929235653
combo_Saturn_Pluto,193,0.14357457881796742
combo_Saturn_Pluto,194,0.14110490651034113
combo_Saturn_Pluto,195,0.13858348384451338
combo_Saturn_Pluto,196,0.13597382168296843
combo_Saturn_Pluto,197,0.13555747746133195
combo_Saturn_Pluto,198,0.1350061508606678
combo_Saturn_Pluto,199,0.134309193026458
combo_Saturn_Pluto,200,0.13344661240904518
combo_Saturn_Pluto,201,0.13241448388332347
combo_Saturn_Pluto,202,0.131199228645979
combo_Saturn_Pluto,203,0.12980138009600425
combo_Saturn_Pluto,204,0.12821225043948672
combo_Saturn_Pluto,205,0.12643690809896294
combo_Saturn_Pluto,206,0.124471219425315
combo_Saturn_Pluto,207,0.12016036370737183
combo_Saturn_Pluto,208,0.11567420837402916
combo_Saturn_Pluto,209,0.11102109771919341
combo_Saturn_Pluto,210,0.10619992630544572
combo_Saturn_Pluto,211,0.1012139638840733
combo_Saturn_Pluto,212,0.09605846894668535
combo_Saturn_Pluto,213,0.09072581003169983
combo_Saturn_Pluto,214,0.08519941324571531
combo_Saturn_Pluto,215,0.08186017835291953
combo_Saturn_Pluto,216,0.07831303116326697
combo_Saturn_Pluto,217,0.07445242306268614
combo_Saturn_Pluto,218,0.07032039523327666
combo_Saturn_Pluto,219,0.06594322469665925
combo_Saturn_Pluto,220,0.06366587555898925
combo_Saturn_Pluto,221,0.059766249264526415
combo_Saturn_Pluto,222,0.05574199497875399
combo_Saturn_Pluto,223,0.051645467056091784
combo_Saturn_Pluto,224,0.047527484481257
combo_Saturn_Pluto,225,0.043456070443784044
combo_Saturn_Pluto,226,0.03950064027438114
combo_Saturn_Pluto,227,0.035758445957273094
combo_Saturn_Pluto,228,0.03234553491203052
combo_Saturn_Pluto,229,0.029422226127158484
combo_Saturn_Pluto,230,0.027031802869076464
combo_Saturn_Pluto,231,0.024678990136685366
combo_Saturn_Pluto,232,0.023437926050826945
combo_Saturn_Pluto,233,0.021482814269763305
combo_Saturn_Pluto,234,0.021700281397946674
combo_Saturn_Pluto,235,0.024286315838370074
combo_Saturn_Pluto,236,0.027605902129822776
combo_Saturn_Pluto,237,0.031430055597650615
combo_Saturn_Pluto,238,0.035594314459794336
combo_Saturn_Pluto,239,0.03998234471522921
combo_Saturn_Pluto,240,0.04451429776945063
combo_Saturn_Moon,0,0.01651108625659264
combo_Saturn_Moon,1,0.014386895352680819
combo_Saturn_Moon,2,0.012686881938978822
combo_Saturn_Moon,3,0.015282433147290215
combo_Saturn_Moon,4,0.017542860272040935
combo_Saturn_Moon,5,0.017881461673621528
combo_Saturn_Moon,6,0.01921154852299602
combo_Saturn_Moon,7,0.02490969456645514
combo_Saturn_Moon,8,0.028875328739197684
combo_Saturn_Moon,9,0.033220148686794924
combo_Saturn_Moon,10,0.03767268121957955
combo_Saturn_Moon,11,0.03805809521089893
combo_Saturn_Moon,12,0.04061789658987909
combo_Saturn_Moon,13,0.042930732384987715
combo_Saturn_Moon,14,0.04668573174647628
combo_Saturn_Moon,15,0.05027504362276053
combo_Saturn_Moon,16,0.05286697353457165
combo_Saturn_Moon,17,0.05289829487168259
combo_Saturn_Moon,18,0.05129800521752054
combo_Saturn_Moon,19,0.04477781551609063
combo_Saturn_Moon,20,0.03913557598379135
combo_Saturn_Moon,21,0.03642473025276332
combo_Saturn_Moon,22,0.0361770606330126
combo_Saturn_Moon,23,0.035513040789964964
combo_Saturn_Moon,24,0.03536150324218384
combo_Saturn_Moon,25,0.039494900089087036
combo_Saturn_Moon,26,0.04436197158673604
combo_Saturn_Moon,27,0.04900643265088316
combo_Saturn_Moon,28,0.05078982648074324
combo_Saturn_Moon,29,0.05122331747546966
combo_Saturn_Moon,30,0.05165043815119715
combo_Saturn_Moon,31,0.05183518757348674
combo_Saturn_Moon,32,0.05187957609324788
combo_Saturn_Moon,33,0.05155140918553114
combo_Saturn_Moon,34,0.050915472338482606
combo_Saturn_Moon,35,0.050506614015591485
combo_Saturn_Moon,36,0.0475829969186111
combo_Saturn_Moon,37,0.042235896590980294
combo_Saturn_Moon,38,0.03652611239090966
combo_Saturn_Moon,39,0.03487812997068647
combo_Saturn_Moon,40,0.03596195074115187
combo_Saturn_Moon,41,0.03864440492381444
combo_Saturn_Moon,42,0.03906203059954718
combo_Saturn_Moon,43,0.03927689453933317
combo_Saturn_Moon,44,0.03880964240862697
combo_Saturn_Moon,45,0.03809505382366954
combo_Saturn_Moon,46,0.036199390674038524
combo_Saturn_Moon,47,0.03651228599587375
combo_Saturn_Moon,48,0.0342714762160173
combo_Saturn_Moon,49,0.031908372844588924
combo_Saturn_Moon,50,0.02829839960295557
combo_Saturn_Moon,51,0.024587558872487533
combo_Saturn_Moon,52,0.02144179111441994
combo_Saturn_Moon,53,0.02156748893305219
combo_Saturn_Moon,54,0.022651467640285854
combo_Saturn_Moon,55,0.026739594886754495
combo_Saturn_Moon,56,0.03357639885439171
combo_Saturn_Moon,57,0.03735125849557255
combo_Saturn_Moon,58,0.04227763765360862
combo_Saturn_Moon,59,0.047038780859118674
combo_Saturn_Moon,60,0.051581068174109596
combo_Saturn_Moon,61,0.05819646961308233
combo_Saturn_Moon,62,0.06385735705262045
combo_Saturn_Moon,63,0.06941394407128304
combo_Saturn_Moon,64,0.0747278835686154
combo_Saturn_Moon,65,0.07969330682120124
combo_Saturn_Moon,66,0.08059905229926713
combo_Saturn_Moon,67,0.08102064368382786
combo_Saturn_Moon,68,0.07977686903599547
combo_Saturn_Moon,69,0.07591816537386799
combo_Saturn_Moon,70,0.07949283030411385
combo_Saturn_Moon,71,0.08374578581495823
combo_Saturn_Moon,72,0.087808233605101
combo_Saturn_Moon,73,0.0910897551092801
combo_Saturn_Moon,74,0.0917216839669052
combo_Saturn_Moon,75,0.0912497724506418
combo_Saturn_Moon,76,0.08928765459380372
combo_Saturn_Moon,77,0.0871728565709295
combo_Saturn_Moon,78,0.08495353813017811
combo_Saturn_Moon,79,0.08261880432445032
combo_Saturn_Moon,80,0.07879354332945397
combo_Saturn_Moon,81,0.07656044217838735
combo_Saturn_Moon,82,0.07543105174675517
combo_Saturn_Moon,83,0.07238229644968835
combo_Saturn_Moon,84,0.07076678706719491
combo_Saturn_Moon,85,0.07378743041166086
combo_Saturn_Moon,86,0.07323988910746156
combo_Saturn_Moon,87,0.0746012952714437
combo_Saturn_Moon,88,0.07308240594353357
combo_Saturn_Moon,89,0.06990514146455723
combo_Saturn_Moon,90,0.06619411516834436
combo_Saturn_Moon,91,0.06412892421825798
combo_Saturn_Moon,92,0.06137829933453758
combo_Saturn_Moon,93,0.05961018012515676
combo_Saturn_Moon,94,0.05751847743793365
combo_Saturn_Moon,95,0.05365643696200656
combo_Saturn_Moon,96,0.05086949808457758
combo_Saturn_Moon,97,0.04822031588958105
combo_Saturn_Moon,98,0.04715160459420749
combo_Saturn_Moon,99,0.04728797078648698
combo_Saturn_Moon,100,0.051261229644457056
combo_Saturn_Moon,101,0.055359134167786414
combo_Saturn_Moon,102,0.059597079321997905
combo_Saturn_Moon,103,0.06563150180510396
combo_Saturn_Moon,104,0.06854185211988348
combo_Saturn_Moon,105,0.06920741255480019
combo_Saturn_Moon,106,0.07404690965523224
combo_Saturn_Moon,107,0.07849879959880869
combo_Saturn_Moon,108,0.07902463812795797
combo_Saturn_Moon,109,0.07930680488138007
combo_Saturn_Moon,110,0.07792073658665562
combo_Saturn_Moon,111,0.07791206865401575
combo_Saturn_Moon,112,0.07767468473956324
combo_Saturn_Moon,113,0.07592473172891843
combo_Saturn_Moon,114,0.07360325798612392
combo_Saturn_Moon,115,0.0696100936673573
combo_Saturn_Moon,116,0.0660093629700666
combo_Saturn_Moon,117,0.06422707061795609
combo_Saturn_Moon,118,0.06548817979456903
combo_Saturn_Moon,119,0.06956449358938846
combo_Saturn_Moon,120,0.07268923303695407
combo_Saturn_Moon,121,0.07124338746319996
combo_Saturn_Moon,122,0.06512091971663124
combo_Saturn_Moon,123,0.06092627436702812
combo_Saturn_Moon,124,0.05630868480838018
combo_Saturn_Moon,125,0.05327336127462175
combo_Saturn_Moon,126,0.0503084659306786
combo_Saturn_Moon,127,0.04743980455207809
combo_Saturn_Moon,128,0.04440997317270865
combo_Saturn_Moon,129,0.04159542013589455
combo_Saturn_Moon,130,0.03992302129658128
combo_Saturn_Moon,131,0.04294082833632733
combo_Saturn_Moon,132,0.047838113299831446
combo_Saturn_Moon,133,0.051429205065931814
combo_Saturn_Moon,134,0.0569260971367692
combo_Saturn_Moon,135,0.06165953171879001
combo_Saturn_Moon,136,0.06557543616450817
combo_Saturn_Moon,137,0.06900202135577939
combo_Saturn_Moon,138,0.07233477744143033
combo_Saturn_Moon,139,0.07516236361471854
combo_Saturn_Moon,140,0.07824285092134467
