s,x,y,theta,curvature
10833.969919523635,8.123271775847924,269.029926234091,1.5784051080358517,0.019382258068319735
10999.0571697284,8.119616199522989,269.36349357492486,1.585225203281207,0.021549716754160123
11161.299971810358,8.113682746930907,269.6914447051332,1.5926798861763785,0.023954291399969692
11320.58235978309,8.105344903147866,270.01352463053405,1.6008199960529035,0.02663314308008194
11476.7905822159,8.094476153250069,270.32947835694534,1.609703011773057,0.02963008204096329
11629.813418742207,8.080949982313705,270.6390508901848,1.6193940166234058,0.03299696171436051
11779.542548048112,8.064639875414967,270.94198723607064,1.629966829659229,0.03679539226430126
11925.872977624655,8.045419317630053,271.2380324004205,1.6415053334339638,0.041098850066100166
12068.703547878413,8.023161794035152,271.52693138905244,1.6541050329245377,0.045995276301862044
12207.937526074782,7.997740789706463,271.8084292077844,1.6678748855425085,0.05159027648914523
12343.483309179204,7.969029789720179,272.0822708624343,1.6829394469153625,0.058011051657413236
12475.255259136875,7.936902279152494,272.34820135882,1.6994413807087343,0.06541120748279727
12603.174699696863,7.901231743079602,272.6059657027595,1.7175443814842424,0.0739765927715077
12727.171110775675,7.861891666577695,272.8553089000706,1.7374365545902282,0.08393229952698049
12847.183564813668,7.818755534722971,273.0959759565713,1.759334281554417,0.0955508884053341
12963.162459823978,7.771696832591621,273.32771187807947,1.7834865654772625,0.10916174142491356
13075.071615976864,7.720589045259842,273.55026167041314,1.810179785786753,0.1251611126188027
13182.890816444098,7.6653056578038266,273.7633703393901,1.8397426754578954,0.14402182180886453
13286.618888131103,7.60572015529977,273.96678289082837,1.8725511361786538,0.16630041985486368
13386.277432066141,7.541706022823864,274.1602443305458,1.9090321843232456,0.19263775741321087
13481.915322908175,7.473136745452308,274.3434996643604,1.9496658149156545,0.2237458442647053
13573.614095386154,7.39988580826129,274.51629389809,1.994982815961077,0.2603693503275365
13661.494310594731,7.321826696327004,274.67837203755244,2.045555513028703,0.3032041098883542
13745.722928015532,7.2388328947256495,274.82947908856585,2.101977108912348,0.35274881963516935
13826.521572851996,7.150777888533418,274.96936005694806,2.164823962236546,0.40906392385371576
13904.175350331143,7.057535162826503,275.0977599485169,2.234594531098904,0.47142277961241774
13979.041493443008,6.9589782026811005,275.2144237690904,2.311620221827163,0.5378800326149523
14051.556648345444,6.854980493173405,275.3190965244865,2.395949196774988,0.6048659166182982
14122.24109593852,6.745415519379607,275.411523220523,2.4872163274670678,0.6670347810169438
14191.697901367643,6.6301567663759045,275.4914488630179,2.584530218513621,0.717680902788078
14260.60520813915,6.50907771923849,275.5586184577891,2.6864243764402977,0.7499394876180475
14329.700929247852,6.382051863043556,275.6127770106546,2.7909196409088284,0.7586023798256258
14399.76086323051,6.248952682867302,275.65366952743216,2.895715733734514,0.7418425824783683
14471.573162228839,6.109653663785917,275.68104101393976,2.9984763717487515,0.7019289353398886
14545.91317758938,5.964028290875596,275.6946364759954,3.097125448171079,0.6444855143033268
14623.522414089693,5.811950049212537,275.694200919417,-3.0931194417592267,0.5767159647381809
14705.093848515393,5.653292423872928,275.67947935002235,-3.0069129189699972,0.5055279245587051
14791.264031411209,5.487928899932968,275.6502167736295,-2.927920066026397,0.4363027052018069
14882.578782377053,5.315737646600104,275.6061674094224,-2.856552000252609,0.3604638712041295
14979.066128936347,5.1368858433191456,275.54765393997866,-2.7968126413915044,0.2789518323932315
15080.48289709565,4.951993274751838,275.4758892914177,-2.747916340850867,0.21743315668052793
15186.478704269566,4.761719206669838,275.39216404650523,-2.707833776312512,0.17059130300135175
15296.625268332322,4.566722904844805,275.29776878800686,-2.674982023419234,0.13441035503963827
15410.437256462394,4.367663635048396,275.1939940986883,-2.6481419224561185,0.10595146995924604
15527.387256776437,4.165200663052273,275.0821305613151,-2.6263818441838573,0.0830811632585924
15646.916698195757,3.959993254628097,274.96346875865305,-2.6089957006741678,0.0642406653981274
15768.443982296965,3.752700675547521,274.83929927346776,-2.5954555319742254,0.04827087184180368
15891.370701702122,3.543982191582209,274.7109126885249,-2.5853766547139427,0.03428450411504615
16015.086558985677,3.3344970685038158,274.57959958659,-2.5784930475254235,0.021572766374090224
16138.973430095659,3.1249045720840045,274.44665055042884,-2.5746410407595532,0.009534999133650685
16262.408909724236,2.9158639680944325,274.313356162807,-2.573749959987988,-0.0023780306949037597
16384.76961550008,2.7080345223067583,274.18100700649023,-2.5758389765781313,-0.014714991241876777
16505.434503679506,2.502075500492644,274.05089366424414,-2.581020020153621,-0.02807622259211343
16623.788458006322,2.298646168423745,273.9243067188343,-2.5895072442909925,-0.04317523604217981
16739.226458629237,2.098405791871722,273.80253675302646,-2.601634277553995,-0.060919571233045186
16851.158729784558,1.9020136366082356,273.6868743495863,-2.6178814292894153,-0.08252544608035682
16959.01742401417,1.7101289684049414,273.57861009127936,-2.6389162611719867,-0.10968803061992213
17062.26566340957,1.5234110530335023,273.47903456087136,-2.6656525697824893,-0.1448407166144485
17160.410185965182,1.3425191562655778,273.38943834112797,-2.6993347923191364,-0.19155248826312218
17253.01953604876,1.1681125438728222,273.3111120148148,-2.741656523519598,-0.2551265722102378
17339.750837443997,1.0008504816268968,273.2453461646975,-2.7949208157206957,-0.3434473731070844
17420.38986202825,0.8413922352994618,273.1934313735418,-2.862238738367994,-0.4679727816805012
17494.911366584365,0.6903970706621763,273.1566582241133,-2.9477206865350887,-0.6441691986827035
17563.56867105968,0.5485242534866984,273.1363172991776,-3.0564937115320134,-0.8888762935116838
