phi,theta1,theta2,state
93.43309982035716,134.51227288564462,60.249747608992834,1
93.62244939249358,135.145336345994,59.79100502261139,1
93.81333569189725,135.7821893409851,59.32975606620255,1
94.00578000716384,136.42284381631237,58.865997453834495,1
94.19980391908096,137.06731058835902,58.39972684120738,1
94.39542930366545,137.71559928137697,57.93094287348731,1
94.59267833514383,138.36771826208866,57.45964523501965,1
94.79157348886957,139.02367457162381,56.98583470098316,1
94.99213754417016,139.68347385470008,56.50951319104672,1
95.19439358711654,140.34712028595754,56.03068382509247,1
95.39836501320724,141.01461649335226,55.5493509810691,1
95.6040755299591,141.68596347851445,55.06552035504217,1
95.81154915939577,142.36116053397365,54.579199023506135,1
96.02081024042502,143.04020515715314,54.090395508026575,1
96.2318834310953,143.7230929610331,53.599119842280345,1
96.44479371072129,144.40981758138128,53.10538364156173,1
96.65956638186806,145.10037058044884,52.60920017482505,1
96.87622707218249,145.79474134702775,52.11058443933143,1
97.09480173606022,146.49291699276546,51.60955323797094,1
97.31531665613592,147.1948822446318,51.1061252593297,1
97.53779844458379,147.90061933343299,50.60032116057016,1
97.76227404421476,148.61010787826712,50.092163653195826,1
97.9887707293562,149.3233247668162,49.581677591767345,1
98.21731610649904,150.0402440313697,49.06889006563836,1
98.44793811469675,150.76083672047668,48.55383049377764,1
98.68066502569987,151.4850707661226,48.036530722742384,1
98.91552544380869,152.21291084633128,47.51702512786625,1
99.15254830542652,152.94431824309277,46.9953507177226,1
99.3917628782944,153.67925069552223,46.47154724192194,1
99.63319876038798,154.41766224815535,45.94565730229846,1
99.8768858784561,155.15950309429377,45.41772646753884,1
100.12285448617949,155.90471941431508,44.88780339129903,1
100.37113516192792,156.65325320886893,44.35593993385481,1
100.62175880609206,157.40504212688666,43.82219128732265,1
100.8747566379664,158.16001928833816,43.286616104484324,1
101.13016019215802,158.9181131016784,42.749276631240264,1
101.38800131449518,159.67924707593443,42.21023884271159,1
101.64831215740885,160.44333962739177,41.66957258300113,1
101.91112517475882,161.21030388085512,41.12735170861481,1
102.17647311607571,161.98004746546303,40.5836542355371,1
102.44438902018847,162.75247230505602,40.038562489941,1
102.71490620820632,163.52747440310964,39.49216326250348,1
102.9880582758229,164.30494362225954,38.944547966282926,1
103.26387908490936,165.0847634584652,38.39581279810335,1
103.54240275436207,165.86681080987626,37.84605890337252,1
103.82366365016948,166.65095574048894,37.295392544247306,1
104.1076963746618,167.43706123870095,36.74392527104078,1
104.39453575490607,168.2249829708977,36.19177409674626,1
104.68421683020806,169.0145690302321,35.63906167453422,1
104.97677483868164,169.80565968078633,35.08591647805599,1
105.27224520284523,170.59808709733613,34.5324729843623,1
105.5706635142041,171.39167510097207,33.97887185922394,1
105.87206551677635,172.18623889086712,33.42526014461038,1
106.17648708951954,172.98158477251957,32.8717914480568,1
106.48396422761456,173.77750988283765,32.31862613361824,1
106.79453302256213,174.57380191248103,31.765931514076897,1
107.10822964104729,175.37023882591677,31.213882044036325,1
107.42509030252633,176.16658857969617,30.66265951349635,1
107.74515125549064,176.9626088395138,30.112453241469893,1
108.06844875236132,177.75804669666206,29.563460269156394,1
108.39501902296864,178.5526383845529,29.01588555214994,1
108.72489824657025,179.34610899604127,28.469942151112832,1
109.05812252236245,180.1381722023434,27.925851420299296,1
109.39472783843902,180.9285299744172,27.383843193267694,1
109.7347500391529,181.71687230773296,26.844155965067557,1
110.07822479083669,182.5028769514422,26.30703707013697,1
110.42518754583908,183.28620914302348,25.772742855091792,1
110.77567350483565,184.06652134956187,25.241538845533114,1
