date,mean_direction,direction_std,mean_magnitude,zach_75W_parallel,adhikari_100W_parallel,greenland_45_parallel
2000-02-05,34.11838873874643,57.76051062755126,3.487454001783788,-1.8928593665821734,-1.785280433280756,2.2151072008701465
2000-03-06,35.13790478427063,57.82085190188987,3.493781350567997,-1.90734046410464,-1.8006895619377807,2.2220080884527045
2000-04-05,36.22896072125178,57.6418435469321,3.497511208473065,-1.9238103309522419,-1.8180503309618703,2.2308008885301205
2000-05-05,37.281063243394215,57.24739619742104,3.49856513985068,-1.9421921867134926,-1.8372549028679277,2.241598953446544
2000-06-04,38.2258249422037,56.686423838220456,3.497290668788275,-1.9623634401880063,-1.8581494684423085,2.254477885597977
2000-07-04,39.03256875129506,56.012415183367914,3.49429497249502,-1.984159545894291,-1.8805388420703242,2.2694745545738573
2000-08-03,39.69965360437493,55.272783316403796,3.4903057189136164,-2.0073804128699995,-1.9041935127236567,2.286588823298077
2000-09-02,40.243141739187536,54.50247787520663,3.486069395481527,-2.0317986645641204,-1.9288583810365558,2.3057877834518776
2000-10-02,40.685630055996626,53.72306588779126,3.4822927407184188,-2.057168793012708,-1.9542621865287948,2.3270119169498313
2000-11-01,41.04900793637802,52.94576268862806,3.4796203164823853,-2.083236174829421,-1.9801265886126453,2.3501823342033896
2000-12-01,41.351497917175095,52.17528959385008,3.478633149264539,-2.1097449908198613,-2.0061739730528787,2.37520810896938
2000-12-31,41.607254713437555,51.41282750416432,3.4798559233520683,-2.1364443250291734,-2.032133315997613,2.401992775392507
2001-01-30,41.82696055730878,50.657830569116726,3.4837660602693328,-2.1630920483288927,-2.0577437828625365,2.430439239807803
2001-03-01,42.01861266116532,49.90902550787391,3.490802012250634,-2.1894564594947092,-2.082756110556723,2.4604526511267015
2001-03-31,42.18821476296057,49.164944433974824,3.501369840782859,-2.2153160051357577,-2.1069321609593055,2.49194111931754
2001-04-30,42.3403154739824,48.42422545663646,3.5158476832541106,-2.24045768347995,-2.130043298739789,2.524814516846829
2001-05-30,42.47841339719139,47.68581631999392,3.5345878354308837,-2.2646749091198677,-2.151868393416766,2.558981888364577
2001-06-29,42.60526493941012,46.94915692909306,3.557916276328589,-2.2877656524257883,-2.1721922533103974,2.5943481902755794
2001-07-29,42.72312760726976,46.21438936914094,3.5861296446631155,-2.309531577170078,-2.1908051812485776,2.6308111642511
2001-08-28,42.833964492975724,45.48264225701702,3.6194899147171,-2.3297786686008215,-2.207504089204359,2.6682590760987264
2001-09-27,42.939629048881216,44.75646084884955,3.6582172289259223,-2.3483195283940344,-2.2220952821988136,2.706569848109648
2001-10-27,43.04204173037533,44.04052109265827,3.7024814167738884,-2.36497718627204,-2.234398695875859,2.7456118331564725
2001-11-26,43.14335081203927,43.3429244178402,3.7523925087975347,-2.379589978213779,-2.244253083901637,2.785246159080288
2001-12-26,43.24599113564693,42.67775853316831,3.807989672937161,-2.3920168250265323,-2.251521455414982,2.8253302733695924
2002-01-25,43.35219174599183,42.070607407857196,3.869225398723392,-2.402142152991008,-2.2560959961528644,2.865722094388216
2002-02-24,43.46066957216618,41.571091082717984,3.9359337993077057,-2.4098797543756723,-2.2579017883839705,2.9062840768935243
2002-03-26,43.549327746590166,41.27741880283371,4.007746870478039,-2.4151750422375384,-2.256898821682023,2.9468865154784587
2002-04-25,43.51582305436398,41.322620828231244,4.083884879961575,-2.418005401067822,-2.253082046312006,2.9874095459195233
2002-05-25,43.199695965683645,41.64656103479936,4.163036413944904,-2.418378617694081,-2.2464795069292705,3.0277435255635536
2002-06-24,42.627723723726774,42.01565131938212,4.244012594504565,-2.4163296665933602,-2.2371488772913857,3.0677877571690146
2002-07-24,41.91501595148702,42.34198772522972,4.326223097777475,-2.4119163445850043,-2.2251729220691967,3.1074477955336706
2002-08-23,41.12871786714271,42.6235081639104,4.409419566320986,-2.405214389180922,-2.210654530795153,3.146631810632397
2002-09-22,40.30153978239986,42.871090442228436,4.493477530546573,-2.396312731508803,-2.1937119629099375,3.185246625345878
2002-10-22,39.45108041740866,43.09479176603182,4.578314543038479,-2.3853094440756633,-2.1744748317231757,3.2231940869252074
2002-11-21,38.588230806278034,43.30281463822641,4.6638585235987176,-2.372308759286794,-2.153081156278614,3.260368358738121
2002-12-21,37.720733197834306,43.5020614660766,4.750032407031754,-2.357419293665926,-2.1296755637520715,3.2966545463555996
2003-01-20,36.854839070762864,43.698627860727896,4.836744522099687,-2.3407533467699593,-2.1044084640562555,3.331928818847374
2003-02-19,35.9961731191205,43.89806982763242,4.9238811777496725,-2.322426923580669,-2.0774358127916672,3.366059916059547
2003-03-21,35.15023182686258,44.10547601370566,5.0113002567178615,-2.3025599894369773,-2.0489189607820584,3.398911689530571
2003-04-20,34.32268417949035,44.32538060888577,5.098825529483454,-2.281276430154649,-2.0190240760812403,3.4303461559009296
2003-05-20,33.51952538227226,44.56154045049391,5.186241839379317,-2.2587032631122046,-1.9879207194911368,3.4602264770775815
2003-06-19,32.74707217835248,44.8166041222497,5.273291588412424,-2.234968813663881,-1.9557793398513494,3.488419328278271
2003-07-19,32.0117569209562,45.091731225183636,5.359673197366671,-2.210199809312519,-1.9227677017126894,3.5147962685582503
2003-08-18,31.319683242488566,45.386273739794326,5.445042406408214,-2.1845175964067125,-1.8890465086156967,3.539233951322788
2003-09-17,30.675965524057574,45.697681270016865,5.5290173169243655,-2.158033928070791,-1.8547647172272688,3.5616132866035444
2003-10-17,30.083982465875692,46.0217818019853,5.611187703011311,-2.1308469308827345,-1.8200551756328323,3.5818179200504194
2003-11-16,29.544776104650055,46.353472440102834,5.691128232056259,-2.103037914235841,-1.7850312502176022,3.5997325862748095
2003-12-16,29.056829367499915,46.687662680163164,5.768414076013402,-2.0746696052010183,-1.7497849993850627,3.615241969502541
2004-01-15,28.616316491659234,47.02017355523314,5.842636567365131,-2.045786212110504,-1.7143872533432454,3.628230664299196
2004-02-14,28.217721162826592,47.34832343370598,5.913416628614624,-2.0164154467463113,-1.678889675275011,3.6385846590581394
2004-03-15,27.854594227518533,47.67109977332312,5.980414649967458,-1.9865723242222375,-1.643328568328547,3.6461945030612637
2004-04-14,27.520236696794655,47.98899162619915,6.0433366960579535,-1.9562642902973078,-1.6077299342727036,3.6509600288127517
2004-05-14,27.20819279833279,48.30363884338237,6.101937773304116,-1.9254970182441833,-1.572115102040338,3.6527962113827486
2004-06-13,26.91253717313765,48.617439545388194,6.156023141219526,-1.8942801134932037,-1.536506165631116,3.6516395144952245
2004-07-13,26.62799649064624,48.9332009475719,6.205448450024354,-1.8626320033476136,-1.5009305351894078,3.647453961114595
2004-08-12,26.349960305648494,49.25386547284953,6.250119101187266,-1.8305834673018642,-1.4654241033350348,3.640236201866949
2004-09-11,26.07442775159518,49.58231155319329,6.289988881930546,-1.798179507109033,-1.430032783024366,3.630018999561539
2004-10-11,25.797922357840775,49.921214352306464,6.325057714466222,-1.7654795544572166,-1.3948124718466737,3.6168728007465276
2004-11-10,25.51739444586042,50.27294868021404,6.355368304336938,-1.7325562852176517,-1.3598277578537654,3.6009053566845712
2004-12-10,25.230121844280404,50.63951812914302,6.381001543900864,-1.6994935088297396,-1.3251498626327953,3.582259633583226
2005-01-09,24.933614659540012,51.02249721735609,6.402070680969975,-1.6663836954430824,-1.290854387982482,3.5611104655846533
2005-02-08,24.625527398228314,51.422975423592554,6.418714443113867,-1.6333256803603609,-1.2570193865798103,3.537660515894385
2005-03-10,24.303581184216625,51.84149266685725,6.431089488355106,-1.6004229651192328,-1.2237241376836463,3.5121361197264993
2005-04-09,23.96549952652049,52.27795506802591,6.4393627021001425,-1.5677828364780635,-1.1910487991775114,3.484783482484037
2005-05-09,23.60896311299109,52.731517533180586,6.443703959454056,-1.5355162961985527,-1.1590748762847092,3.4558655287033515
2005-06-08,23.231593192489242,53.20041547581457,6.444280022283014,-1.503738574481292,-1.1278862339656754,3.425659473021547
2005-07-08,22.83098120494111,53.681720909159935,6.4412502481479,-1.4725698402756267,-1.0975702354021057,3.394454963442092
2005-08-07,22.404798327502988,54.1709867581518,6.434764800951793,-1.442135639607305,-1.0682185264687216,3.362552465589638
2005-09-06,21.95105159943705,54.66172576697623,6.424966137665542,-1.4125666161442048,-1.0399270311611675,3.330261449968133
2005-10-06,21.468622637459248,55.14464763541135,6.411994871172762,-1.383997198019865,-1.0127948722162567,3.297897942125705
2005-11-05,20.958371892576793,55.60656737089757,6.396002018906753,-1.3565631450508306,-0.9869221536530696,3.2657811020093224
2005-12-05,20.425391607001416,56.02898765696435,6.377171737036494,-1.3303981107736558,-0.9624068044244063,3.234228706072144
2006-01-04,19.883492199770103,56.38690464995986,6.3557627003128925,-1.3056296177254452,-0.9393409166854062,3.2035516672151676
2006-02-03,19.363092848127053,56.650493512227946,6.332181288852502,-1.2823750268087022,-0.917807175890435,3.1740479889918487
2006-03-05,18.919243835465863,56.79718370389395,6.307092012955308,-1.2607381483587339,-0.8978760219908359,3.145996748669426
2006-04-04,18.619866114385502,56.83920620738121,6.2815027294754735,-1.2408070877637645,-0.8796041007141064,3.1196528039331324
2006-05-04,18.496046588633703,56.83398645291829,6.256643944970129,-1.2226537298553186,-0.8630343552749199,3.0952428734997732
2006-06-03,18.513552621358087,56.83959355595913,6.233612113963952,-1.2063349840742155,-0.8481978160809814,3.072963464333397
2006-07-03,18.611796444139543,56.877671170896015,6.213119830121624,-1.19189559351029,-0.8351168288136747,3.052980839044707
2006-08-02,18.74221816780738,56.94348473679672,6.195517428451779,-1.1793720169802175,-0.8238091811194853,3.0354328898083405
2006-09-01,18.875014755846394,57.02426596280679,6.18091828719806,-1.1687966800293055,-0.8142923988204769,3.020432467681289
2006-10-01,18.993961564861706,57.10768664186783,6.169304373636624,-1.1602018182328597,-0.806587439554747,3.0080714856816337
2006-10-31,19.09116252420523,57.18414380990961,6.160594035654818,-1.1536222236281886,-0.8007211282437637,2.9984250212722356
2006-11-30,19.163589275568256,57.24686594731815,6.1546822958240135,-1.1490964140811815,-0.7967269096013128,2.99155469498652
2006-12-30,19.21095644236908,57.2914219326187,6.151463051836543,-1.146666057873859,-0.7946438165788533,2.9875108014905907
2007-01-29,19.234429590772777,57.31513551454923,6.150839217229362,-1.1463738126205671,-0.7945138780863011,2.9863329589134873
2007-02-28,19.23585469708587,57.31656268790789,6.15272500056837,-1.1482600281398068,-0.7963784656678596,2.988049368873636
2007-03-30,19.217320430091945,57.29507987605977,6.157043599354594,-1.1523589506210679,-0.8002742435823135,2.992675069713808
2007-04-29,19.180929743822958,57.25058825159448,6.16372292990796,-1.1586951278127784,-0.8062294222737822,3.000209772158799
2007-05-29,19.128696050693634,57.18331919796147,6.1726913373884,-1.1672806205138602,-0.8142608970398177,3.010635923048449
2007-06-28,19.062506339795448,57.09371679809924,6.183874517908965,-1.178113421379653,-0.8243726342349432,3.0239175575368473
2007-07-28,18.98411397577189,56.98237115220706,6.197194189861784,-1.1911772146132762,-0.8365553946888953,3.0400003043186725
2007-08-27,18.89513947218819,56.84997892126165,6.212568462281795,-1.2064423540020812,-0.8507876335026509,3.0588126601367196
2007-09-26,18.79706892955886,56.697312748932625,6.229913409163907,-1.2238677208081439,-0.8670372122019839,3.0802683942755333
2007-10-26,18.69124759426876,56.52518780095767,6.249145119492693,-1.2434029893654632,-0.8852634420103698,3.104269736609698
2007-11-25,18.578870586723326,56.334420553413715,6.270181473183076,-1.2649908008557507,-0.9054189671915599,3.1307108788680393
2007-12-25,18.46097467368554,56.12578100445322,6.292943059186611,-1.2885684141940943,-0.9274510811087776,3.1594812891543844
2008-01-24,18.33843475031199,55.89994391460005,6.31735292735384,-1.3140685317431884,-0.9513022077113937,3.190468383795452
2008-02-23,18.211967207835357,55.65744685111961,6.343335181351181,-1.341419168652562,-0.9769094570798608,3.2235592172305623
2008-03-24,18.082140438120234,55.39866271852412,6.370812730123335,-1.370542646426955,-1.004203373151091,3.2586410427532106
2008-04-23,17.949390952769704,55.12379251336211,6.3997047159516045,-1.401353962722928,-1.0331061538858908,3.2956007947027266
2008-05-23,17.81404234433137,54.83288092746048,6.429924214386805,-1.4337589077784432,-1.063529728726385,3.3343237219413617
2008-06-22,17.676323733720892,54.52585380386642,6.4613767479114355,-1.4676523407081838,-1.095374105268449,3.3746915289681265
2008-07-22,17.53638440711279,54.20257273396854,6.493960013643825,-1.5029170266148064,-1.1285263691032037,3.41658046065393
2008-08-21,17.394302055186813,53.862898869410756,6.5275649930150506,-1.5394233403519888,-1.162860612084951,3.4598597642075037
2008-09-20,17.250083353285277,53.50675605214674,6.562078326844272,-1.5770299770961924,-1.1982388896830192,3.504390873294498
2008-10-20,17.10365735040301,53.134183514791985,6.59738560602219,-1.6155856446136465,-1.234513141025345,3.550027529919071
2008-11-19,16.95486370880019,52.74537092714138,6.6333750575964725,-1.654931533881663,-1.2715278321123065,3.596616879971276
2008-12-19,16.80343873093898,52.34067316910055,6.669941041954063,-1.6949042094448346,-1.309122938698477,3.6440013824453406
2009-01-18,16.64900203051843,51.920607845597395,6.706986850905529,-1.7353384785939947,-1.347136818808313,3.6920212124436222
2009-02-17,16.491045755851133,51.48584378655155,6.744426461770296,-1.7760697838361679,-1.3854085279618806,3.740516724026673
2009-03-19,16.32892700465237,51.03719261058211,6.782185141062298,-1.8169357493588107,-1.4237792325712901,3.7893305191214512
2009-04-18,16.161863123057742,50.575617429158385,6.820199003958954,-1.8577766461510654,-1.4620925216595833,3.8383087202216934
2009-05-18,15.988929544886275,50.10227303691902,6.858413812651845,-1.8984347364459253,-1.5001936170045813,3.8873011874195083
2009-06-17,15.809061232894749,49.61859137484567,6.896783376433087,-1.938752658518907,-1.5379276795220378,3.936160604719193
2009-07-17,15.621061858579083,49.12642524523018,6.935267874670339,-1.9785711704743196,-1.5751375582288165,3.984740545653855
2009-08-16,15.423630066278633,48.62826241782242,6.973832300443922,-2.017726697023166,-1.6116614398547187,4.0328928123442545
2009-09-15,15.21542024729365,48.12752078525744,7.012444989996839,-2.0560491561494016,-1.6473308730903975,4.080464467283845
2009-10-15,14.995167584327703,47.62893035284407,7.051075920660949,-2.0933605216788242,-1.6819696043211443,4.127295052758883
2009-11-14,14.761925136293087,47.138992922742794,7.0896940883257695,-2.1294744473959564,-1.7153935173966566,4.173214462674418
2009-12-14,14.515483682001843,46.666469163096515,7.12826290995892,-2.1641971096661208,-1.74741179353512,4.218041833690251
2010-01-13,14.257061495078688,46.222742858685685,7.166732331285741,-2.1973292333940706,-1.777829214273379,4.261585666464161
2010-02-12,13.990316723494402,45.82170792399661,7.2050264493013385,-2.2286690794394177,-1.8064493501055343,4.3036451932243915
2010-03-14,13.72253384530967,45.4785174001552,7.243026712406321,-2.2580160327529106,-1.8330782516217736,4.344012815945257
2010-04-13,13.46530134743972,45.20639741424128,7.280554301314964,-2.285174349659232,-1.857528196356408,4.3824772722784315
2010-05-13,13.233271800904674,45.01159454819845,7.317361442669661,-2.309956655668298,-1.8796210954502002,4.418827111296132
2010-06-12,13.03987698917183,44.88901889586152,7.3531455591004695,-2.3321868718796233,-1.8991912651507314,4.452854052608835
2010-07-12,12.89158116085406,44.82289071528576,7.387592060029471,-2.3517023935824506,-1.916087422051623,4.4843558774437415
2010-08-11,12.784988385189706,44.79325769729116,7.420430225009936,-2.3683555156304115,-1.9301739341152417,4.5131386321710165
2010-09-10,12.7090007261084,44.783449923885065,7.45147411897178,-2.3820142615004456,-1.9413315175081385,4.539018086738238
2010-10-10,12.649560244507143,44.78365098569755,7.480633080569816,-2.3925628947297883,-1.9494576818057856,4.561820546387871
2010-11-09,12.593570794234154,44.79044765976717,7.5078969123786905,-2.39990245274076,-1.9544672736883557,4.581383245680972
2010-12-09,12.530803578238022,44.80466187754317,7.533309106397634,-2.4039516610375053,-1.9562934719842913,4.597554656450815
2011-01-08,12.454253486546861,44.82919792700399,7.556938499629562,-2.4046485275718976,-1.9548895142993206,4.6101950749839204
2011-02-07,12.359720076621727,44.8675171377786,7.57885458645365,-2.4019528043118927,-1.9502313109211633,4.619177826131864
2011-03-09,12.2451426133768,44.922751074244424,7.59910827488497,-2.395849340579166,-1.9423209325306103,4.6243913233006815
2011-04-08,12.109955434174424,44.997283581918175,7.6177182173417775,-2.38635218240584,-1.9311907866964493,4.62574208657629
2011-05-08,11.954566038445023,45.09262613323191,7.634662207587909,-2.3735090847743394,-1.9169081147622369,4.623158640012933
2011-06-07,11.779974632490962,45.209453417377745,7.649872962115512,-2.3574059747837786,-1.89957932259736,4.61659603906336
2011-07-07,11.587517073484605,45.34771216344654,7.663237602275391,-2.3381708300157396,-1.8793536007646219,4.606040625921592
2011-08-06,11.378701475470564,45.50675266259749,7.67460019963116,-2.315976436332011,-1.856425306672962,4.591514512663392
2011-09-05,11.155109504566155,45.68545715917335,7.6837667711202515,-2.2910415845885694,-1.8310346927244954,4.573079279607512
2011-10-05,10.918339167633633,45.882353935129395,7.690512100873412,-2.263630442824969,-1.8034667535616955,4.550838456839335
2011-11-04,10.669972569828246,46.09571360271912,7.69458774650601,-2.2340500372125396,-1.774048168228128,4.524938488586553
2011-12-04,10.411558233293533,46.323627372861004,7.6957305958936555,-2.202645980968003,-1.7431425179442228,4.495568059914192
2012-01-03,10.14460253186951,46.56406778794283,7.693671395861162,-2.169796789688537,-1.7111441516001207,4.462955878439612
2012-02-02,9.870568145979462,46.814932350250075,7.688142803600269,-2.135907237583711,-1.6784711739514002,4.427367177068091
2012-03-03,9.590879626056335,47.07407017107572,7.678886681151613,-2.1014012617655378,-1.6455580697926766,4.389099330818447
2012-04-02,9.306937335775501,47.33929167759755,7.665660552003154,-2.0667148945531237,-1.6128484363965883,4.348477036911012
2012-05-02,9.02014162424922,47.608361612120326,7.648243331316191,-2.032289619164194,-1.5807882014623036,4.305847495888107
2012-06-01,8.73192911550359,47.87897610402901,7.626440589899155,-1.9985664032581998,-1.5498195575189337,4.261575943511529
2012-07-01,8.443822852424887,48.14872540390109,7.600089697953059,-1.9659804961012703,-1.5203756751902735,4.2160417398791
2012-07-31,8.157497996881602,48.41504476315813,7.569065198018574,-1.9349569249993883,-1.4928761128671366,4.16963506527083
2012-08-30,7.87486497039049,48.67515691860141,7.533284678029546,-1.9059065067888763,-1.4677227295130972,4.122754119209673
2012-09-29,7.598172754974712,48.926010708475495,7.49271526719703,-1.879222148759274,-1.4452958777486373,4.075802616374655
2012-10-29,7.330136352605848,49.16422205361907,7.4473807118418,-1.8552752172607263,-1.4259506696720623,4.029187310668925
2012-11-28,7.074094027704689,49.386026604072455,7.397368844897986,-1.8344118223702572,-1.4100131869987642,3.983315286304607
2012-12-28,6.834200838491938,49.587259410083114,7.342839200607358,-1.8169489723603,-1.3977766163210914,3.9385908216219563
2013-01-27,6.615662679533273,49.76338799904102,7.284030548330653,-1.803170680818889,-1.3894974172799242,3.895411752496928
2013-02-26,6.425004060611002,49.90964355541811,7.221268191427897,-1.7933242097808086,-1.3853917247261252,3.854165388477465
2013-03-28,6.270333172884193,50.021319772721576,7.154970869475834,-1.7876166855107853,-1.385632229012841,3.815224138394015
2013-04-27,6.1615056304463,50.09432852898922,7.085656774684569,-1.7862123490035706,-1.3903457927821656,3.7789410879120298
2013-05-27,6.10998649581893,50.12607870462977,7.0139472485066845,-1.7892306720338615,-1.399612020607305,3.745645806917171
2013-06-26,6.128106625596786,50.11660718855803,6.94056499601648,-1.7967455052413763,-1.4134629238066032,3.7156406659331536
2013-07-26,6.227445528648218,50.06958372004458,6.866321691263019,-1.8087853185032958,-1.431883709364908,3.6891978920964226
2013-08-25,6.416465578280906,49.99247055392445,6.792089636840734,-1.8253344667580778,-1.4548145921854252,3.666557502978877
2013-09-24,6.698243612210547,49.895208976862534,6.718756464848756,-1.8463352847514436,-1.4821534029794352,3.6479261311298097
2013-10-24,7.069541588874813,49.78767252316739,6.647170577295073,-1.871690692207679,-1.513758650181946,3.6334766030714536
2013-11-23,7.521797772694811,49.67713487418043,6.57809193846822,-1.9012669305899623,-1.5494526464751972,3.6233480136427314
2013-12-23,8.0433646435539,49.56698446203894,6.512160985919411,-1.9348960477614168,-1.5890243199055536,3.6176459507071588
2014-01-22,8.62176049584474,49.45690579205926,6.449889252648359,-1.9723778161242016,-1.6322314118669856,3.6164425090090253
2014-02-21,9.245159505030983,49.343904687467855,6.391666846833706,-2.0134809149706836,-1.678801917949755,3.6197758053450584
2014-03-23,9.903044338435052,49.22347354159375,6.337779059740842,-2.057943366578051,-1.728434789233906,3.6276488253053825
2014-04-22,10.58629668982212,49.090523529661745,6.288425788731725,-2.1054723782716827,-1.7808000712203262,3.6400275868568053
2014-05-22,11.287019059057798,48.940008765264494,6.243740058247247,-2.1557438884331064,-1.8355387950322708,3.656838776759058
2014-06-21,11.998278770911156,48.76730331626436,6.203803983571946,-2.2084022074265137,-1.892263016481526,3.6779671633666826
2014-07-21,12.713869948697607,48.56841724430257,6.168661751085314,-2.2630601703199567,-1.9505564111551377,3.703253187767891
2014-08-20,13.42813095261721,48.340119649694564,6.138329799851498,-2.31930015017141,-2.0099757528428372,3.7324911507461813
2014-09-19,14.135826137599736,48.080011385476304,6.112804639785411,-2.3766761839117017,-2.070053498233735,3.765428375291175
2014-10-19,14.83208778930748,47.786569944914895,6.092068802838741,-2.4347173133717246,-2.1303015480804492,3.801765616811587
2014-11-18,15.51240802160828,47.459176051767784,6.076095370126315,-2.492932076349697,-2.190216089186869,3.8411588412908575
2014-12-18,16.17266749628851,47.09812485571555,6.064851414903516,-2.55081396211642,-2.249283308012115,3.8832223501217857
2015-01-17,16.809185982554652,46.70462274422678,6.058300563515307,-2.607847548697386,-2.306985679152497,3.927533093757121
2015-02-16,17.418779165316266,46.28077259136425,6.056404743321128,-2.6635149962613407,-2.3628085001134633,3.9736359159847097
2015-03-18,17.998806652554208,45.82955465661647,6.059125065035631,-2.7173025795820815,-2.416246363232547,4.021049415901378
2015-04-17,18.547197845939422,45.354816462107024,6.066421693929129,-2.768706995995587,-2.466809317457008,4.0692721116691395
2015-05-17,19.062444664199063,44.86129234881053,6.078252502849128,-2.8172412758363503,-2.514028568290106,4.117788637626846
2015-06-16,19.54355152570639,44.35468199288841,6.094570245929753,-2.862440220602003,-2.5574616632374476,4.166075784969795
2015-07-16,19.989931286011142,43.84182808891669,6.115317940056506,-2.9038653969378325,-2.596697208865983,4.213608306328091
2015-08-15,20.40122645343922,43.33104894351268,6.140422027418794,-2.9411097879738146,-2.63135923096196,4.259864512854462
2015-09-14,20.777009500224835,42.83270490728601,6.169782627373703,-2.973802229716718,-2.6611113050769717,4.304331773998958
2015-10-14,21.116255933988157,42.360107426394585,6.203259568822548,-3.0016117291228244,-2.6856605445944175,4.346512056002661
2015-11-13,21.416348458447146,41.93088828639828,6.240651566836102,-3.0242516846303507,-2.7047614512740097,4.385927607417367
2015-12-13,21.671084507781586,41.56878724183766,6.281663220334692,-3.041483924824255,-2.7182195264798836,4.422126820669008
2016-01-12,21.866696497970565,41.30489581475957,6.325849878370818,-3.053122375570413,-2.7258944398993425,4.454690187171618
2016-02-11,21.97508193018939,41.17403562860362,6.372527103772294,-3.0590360996909727,-2.7277024949867,4.483236157689686
2016-03-12,21.948927082571117,41.19587402293486,6.4206526676845845,-3.059151412432905,-2.723618101363573,4.507426617396406
2016-04-11,21.73815828698389,41.341467139186506,6.468786750314819,-3.0534527932878,-2.713673994465989,4.526971626522807
2016-05-11,21.331249498605814,41.53604878386472,6.515312334226221,-3.0419824065848324,-2.6979600449895544,4.541633095397673
2016-06-10,20.76332788923355,41.71602520136444,6.558807975325408,-3.0248381750308915,-2.676620637899229,4.551227142561002
2016-07-10,20.081297405534656,41.85647936866111,6.598214164331211,-3.0021704990240354,-2.649850748982504,4.555625012648575
2016-08-09,19.321289114354386,41.9559044010815,6.632772213894865,-2.9741778514445034,-2.6178909774290724,4.554752582862701
2016-09-08,18.50688089878207,42.02004252231061,6.661919134862682,-2.9411015829626175,-2.5810218878565867,4.548588635422738
2016-10-08,17.653032083772928,42.05518771837784,6.685216049214079,-2.9032203120328313,-2.5395580416315373,4.537162179283025
2016-11-07,16.769445552257025,42.06639945408627,6.702309277711683,-2.860844247726283,-2.4938420589008796,4.52054915367442
2016-12-07,15.862654738066396,42.05734257350236,6.712910752512127,-2.814309719571582,-2.444238968795705,4.498868840775988
2017-01-06,14.937236852306512,42.03053082395314,6.716788558086852,-2.7639740622987916,-2.391130973511835,4.472280239670393
2017-02-05,13.996520917824228,41.987607616457915,6.713762571308502,-2.7102108795625,-2.3349126283443886,4.440978548111785
2017-03-07,13.043013603909344,41.92957463112761,6.703702596444818,-2.6534055868077226,-2.2759863205480375,4.405191767027049
2017-04-06,12.078667450887451,41.85695843160877,6.686527675944984,-2.5939510505833465,-2.2147578559284384,4.36517732170496
2017-05-06,11.10506139707735,41.76992334174269,6.66220593759335,-2.532243120540433,-2.151631951287274,4.321218516843133
2017-06-05,10.123535316107109,41.668337352147766,6.630754703068444,-2.4686758948698633,-2.0870074839212043,4.273620631092521
2017-07-05,9.135309647035456,41.551785760503314,6.5922407526384195,-2.403636646584376,-2.0212724416029766,4.222706497892197
2017-08-04,8.141632955445118,41.419491360354954,6.5467806801246535,-2.337500449712654,-1.9547986300832885,4.168811502478653
2017-09-03,7.14409093084339,41.269949403248404,6.494541225845525,-2.2706246651844433,-1.8879363138847496,4.1122780382080535
2017-10-03,6.145922390449016,41.09900023846248,6.435739509521966,-2.2033435473045606,-1.821009062313491,4.053449579176122
2017-11-02,5.264524587669598,40.88574003224444,6.37066876959952,-2.135963305469752,-1.7543091387294472,3.992664632217453
2017-12-02,5.2162596779274395,41.73054617394546,6.304181919826421,-2.0687579670182576,-1.6880937722821323,3.930250898622573
2018-01-01,5.149329253343581,42.60091304484631,6.239993177836776,-2.001966354899158,-1.6225826095542242,3.8665200035794025
2018-01-31,5.083146154478413,43.45682719605825,6.178107561489658,-1.9357904159391712,-1.5579565575355998,3.801763132102993
2018-03-02,5.019405020535373,44.29673599866176,6.118489367941214,-1.870395004422475,-1.4943580928809084,3.736247830596771
2018-04-01,4.958577516819162,45.121269689799384,6.061069197866371,-1.805909083694358,-1.4318929691798492,3.6702161203033716
2018-05-01,4.900844192441184,45.9315861328976,6.005748197386551,-1.7424281669779107,-1.3706331160791863,3.6038839285977193
2018-05-31,4.846315946345214,46.72900416464386,5.952402249203039,-1.6800177040446203,-1.310620417332999,3.53744170270828
2018-06-30,4.795119427232748,47.514880532439996,5.900885995766787,-1.6187170421661556,-1.2518709880127092,3.471055939204235
2018-07-30,4.747441402730374,48.29055998443302,5.851036613864453,-1.5585435774481229,-1.1943795714399128,3.4048712795637623
2018-08-29,4.703555719644896,49.05735582449092,5.802677356125428,-1.4994967537064618,-1.1381237287975345,3.3390127917872277
2018-09-28,4.663840227062224,49.8165471547,5.755620972048226,-1.4415616768703154,-1.0830676137324045,3.2735881026150495
2018-10-28,4.628786648965047,50.56938722401965,5.7096731452931095,-1.3847122224093071,-1.0291652377706557,3.2086891144468384
2018-11-27,4.599005554988423,51.31711983569601,5.664636086133882,-1.3289136676647917,-0.9763632848138726,3.1443931824882196
2018-12-27,4.575228849681594,52.06100152487254,5.620312376928953,-1.274125015849811,-0.9246036608880444,3.080763781570175
2019-01-26,4.558312634611298,52.802327530731546,5.5765091005562795,-1.2203012706547727,-0.8738260456571273,3.017850837778809
2019-02-25,4.549243605402751,53.54245970274387,5.533042202668051,-1.1673959566277496,-0.8239707334993562,2.955691016360583
2019-03-27,4.549152327592367,54.28285418826484,5.489740937571865,-1.1153641342166265,-0.774981990574797,2.8943083048548996
2019-04-26,4.559336638657442,55.02508660230553,5.446452166616335,-1.0641660551291592,-0.7268120403526453,2.8337152048084366
2019-05-26,4.581298167482487,55.770871991986866,5.403044226817465,-1.013771462956901,-0.6794256447247304,2.773914753211566
