phi,r,theta1,theta2,state
281.75901324551796,40.58598009456952,161.17249667004376,239.4134834245258,0
281.47423441380414,40.32300723832006,160.89862082606209,239.42438641225795,0
281.1809474087419,40.062488332018894,160.6217178703804,239.44077046163852,0
280.8791788704353,39.80445625482127,160.34181756262828,239.462638692193,0
280.5689600163189,39.54894346020552,160.0589517382622,239.4899917219433,0
280.250326739728,39.29598191063919,159.77315432518358,239.52282758545562,0
279.92331970571877,39.04560301190485,159.4844613588118,239.56114165309305,0
279.5879844437561,38.797837547302244,159.1929109955292,239.60492655177308,0
279.24437143686936,38.5527156119579,158.89854352441364,239.65417208754428,0
278.89253620686003,38.310266547487196,158.6014013771736,239.70886517031357,0
278.5325393951314,38.070518877266906,158.30152913619915,239.76898974106777,0
278.1644468386949,37.833500242588556,157.99897354064174,239.83452670194683,0
277.7883296408974,37.599237339973705,157.69378349043555,239.90545384953816,0
277.40426423640116,37.36775585994213,157.38601004817164,239.98174581177048,0
277.01233244994165,37.13908042753191,157.07570643873677,240.06337398879512,0
276.61262154837993,36.913234544877035,156.76292804662847,240.15030649824854,0
276.2052242855638,36.69024053615263,156.44773241085824,240.24250812529442,0
275.79023893951,36.47011949520049,156.13017921735525,240.33994027784524,0
275.3677693414209,36.25289123614808,155.81033028878448,240.44256094736357,0
274.93792489605477,36.038574247331916,155.48824957169333,240.5503246756386,0
274.50082059297586,35.82718564883201,155.16400312090394,240.6631825279281,0
274.0565770082228,35.61874115391669,154.83765908106975,240.78108207284694,0
273.6053202959485,35.413255034687545,154.50928766531803,240.90396736936952,0
273.1471821696046,35.210740092201384,154.178961130903,241.0317789612984,0
272.6822998722665,35.01120763133091,153.84675375179873,241.16445387953218,0
272.2108161357224,34.814667440607494,153.51274178816493,241.30192565244255,0
271.7328791279809,34.62112777726829,153.17700345262458,241.44412432464372,0
271.2486423888891,34.4305953577064,152.83961887329775,241.59097648440866,0
270.758264753591,34.243075353496,152.5006700535435,241.7424052999525,0
270.2619102636013,34.058571393135686,152.1602408283685,241.8983305647672,0
269.75974806531826,33.8770855696217,151.81841681747,242.05866875215173,0
269.25195229585023,33.69861845392945,151.47528537488984,242.2233330790396,0
268.73870195608646,33.52316911444609,151.13093553526627,242.39223357917982,0
268.2201807710023,33.35073514236005,150.78545795668117,242.5652771856789,0
267.6965770372497,33.181312682974955,150.43894486011234,242.7423678228626,0
267.16808345814985,33.014896472876124,150.09148996551298,242.92340650736315,0
266.63489696627005,32.85147988283772,149.7431884245539,243.10829145828384,0
266.0972185338367,32.69105496631863,149.39413675007768,243.29691821624095,0
265.5552529713051,32.53361251335499,149.04443274233003,243.48917977102496,0
265.0092087144767,32.37914210961797,148.69417541204734,243.68496669757064,0
264.4592976006258,32.2276322003672,148.3434649004965,243.88416729987068,0
263.9057346341652,32.07907015899296,147.99240239657908,244.0866677624139,0
263.3487377424498,31.933442359805777,147.6410900511278,244.29235230867798,0
262.78852752238345,31.79073425469895,147.2896308885412,244.50110336615774,0
262.2253269785554,31.65093045327974,146.93812871591757,244.71280173736216,0
261.65936125369643,31.514014806037913,146.58668802986716,244.92732677617073,0
