date,theta_deg,theta_wrapped,x_phase,y_phase
1986-09-20,-16.487579164324544,-16.48757916432453,0.9588812824559548,-0.2838074807957382
1986-09-21,-16.496052771932607,-16.496052771932597,0.958839299013781,-0.28394928889990395
1986-09-22,-16.50401160099862,-16.50401160099861,0.958799847000302,-0.2840824763905679
1986-09-23,-16.511437502001094,-16.511437502001087,0.9587630200340919,-0.284206740622223
1986-09-24,-16.51831185361546,-16.518311853615472,0.9587289139888492,-0.2843217710302218
1986-09-25,-16.52461555211373,-16.524615552113744,0.9586976270216658,-0.284427248946065
1986-09-26,-16.530329000675394,-16.53032900067541,0.9586692595996672,-0.28452284741058304
1986-09-27,-16.535432098620994,-16.535432098620987,0.9586439145248332,-0.28460823098516363
1986-09-28,-16.539904230581065,-16.539904230581072,0.9586216969568022,-0.2846830555611993
1986-09-29,-16.54372425561418,-16.543724255614165,0.9586027144334424,-0.2847469681679442
1986-09-30,-16.546870496289436,-16.546870496289444,0.9585870768889649,-0.28479960677899396
1986-10-01,-16.54932072775015,-16.549320727750143,0.9585748966693372,-0.2848406001176267
1986-10-02,-16.55105216677739,-16.551052166777396,0.9585662885447351,-0.28486956746127107
1986-10-03,-16.55204146087323,-16.552041460873227,0.9585613697187679,-0.2848861184453877
1986-10-04,-16.55226467738579,-16.55226467738578,0.9585602598341801,-0.2848898528670845
1986-10-05,-16.551697292700112,-16.551697292700112,0.9585630809747263,-0.28488036048882054
1986-10-06,-16.550314181520832,-16.550314181520832,0.9585699576628937,-0.28485722084257986
1986-10-07,-16.54808960627497,-16.54808960627497,0.958581016853128,-0.2848200030349397
1986-10-08,-16.54499720666559,-16.544997206665585,0.9585963879202004,-0.28476826555349294
1986-10-09,-16.541009989409527,-16.54100998940953,0.9586162026423302,-0.2847015560751274
1986-10-10,-16.536100318194986,-16.536100318194997,0.9586405951786627,-0.28461941127670687
1986-10-11,-16.530239903898188,-16.530239903898178,0.9586697020406734,-0.28452135664875255
1986-10-12,-16.523399795100453,-16.52339979510046,0.9587036620570519,-0.284406906312765
1986-10-13,-16.515550368951157,-16.515550368951153,0.9587426163315985,-0.284275562842889
1986-10-14,-16.506661322424996,-16.506661322425003,0.9587867081936335,-0.28412681709267823
1986-10-15,-16.496701664025625,-16.496701664025636,0.9588360831404102,-0.2839601480277755
1986-10-16,-16.485639705991662,-16.485639705991673,0.9588908887709854,-0.2837750225653937
1986-10-17,-16.47344305706516,-16.473443057065168,0.958951274710984,-0.2835708954215487
1986-10-18,-16.460078615886683,-16.460078615886687,0.9590173925276702,-0.28334720896707044
1986-10-19,-16.445512565085828,-16.445512565085835,0.9590893956347083,-0.2831033930934952
1986-10-20,-16.4297103661407,-16.42971036614071,0.9591674391859782,-0.2828388650900241
1986-10-21,-16.412636755084502,-16.412636755084492,0.9592516799577818,-0.28255302953281747
1986-10-22,-16.39425573914327,-16.39425573914326,0.9593422762187549,-0.2822452781879943
1986-10-23,-16.374530594393274,-16.374530594393264,0.9594393875867762,-0.2819149899297869
1986-10-24,-16.353423864533102,-16.353423864533113,0.9595431748721446,-0.281561530675419
1986-10-25,-16.330897360870896,-16.330897360870892,0.9596537999062702,-0.28118425333836955
1986-10-26,-16.30691216363344,-16.306912163633456,0.9597714253551111,-0.2807824978018012
1986-10-27,-16.28142862470998,-16.281428624709974,0.9598962145165684,-0.28035559091404294
1986-10-28,-16.254406371950797,-16.254406371950807,0.9600283311010338,-0.27990284650814773
1986-10-29,-16.225804315146377,-16.225804315146377,0.9601679389942779,-0.2794235654476562
1986-10-30,-16.19558065382116,-16.195580653821168,0.9603152020018497,-0.27891703570084525
1986-10-31,-16.16369288698163,-16.163692886981636,0.9604702835741624,-0.27838253244585603
1986-11-01,-16.130097824967372,-16.13009782496738,0.9606333465114271,-0.2778193182092571
1986-11-02,-16.094751603559335,-16.09475160355933,0.9608045526476112,-0.2772266430407146
1986-11-03,-16.057609700508873,-16.057609700508863,0.9609840625125962,-0.27660374472661564
1986-11-04,-16.018626954656735,-16.018626954656725,0.9611720349717344,-0.27594984904561
1986-11-05,-15.977757587820676,-15.97775758782069,0.9613686268420172,-0.2752641700692162
1986-11-06,-15.934955229635902,-15.934955229635904,0.9615739924841029,-0.27454591051076027
1986-11-07,-15.890172945541126,-15.890172945541138,0.9617882833694908,-0.2737942621260863
1986-11-08,-15.843363268109648,-15.843363268109641,0.9620116476221704,-0.2730084061696216
1986-11-09,-15.794478231931977,-15.794478231931976,0.9622442295341391,-0.27218751390953083
1986-11-10,-15.743469412261831,-15.743469412261845,0.9624861690542523,-0.2713307472058213
1986-11-11,-15.690287967645128,-15.690287967645133,0.9627376012499463,-0.2704372591554264
1986-11-12,-15.634884686755148,-15.634884686755157,0.9629986557414797,-0.26950619480839955
1986-11-13,-15.577210039662273,-15.577210039662276,0.9632694561084453,-0.268536691959479
1986-11-14,-15.517214233771075,-15.517214233771085,0.9635501192684336,-0.26752788201940275
1986-11-15,-15.454847274658032,-15.454847274658022,0.9638407548278811,-0.2664788909704113
1986-11-16,-15.390059032047516,-15.390059032047503,0.9641414644052876,-0.26538884041049593
1986-11-17,-15.322799311160288,-15.322799311160281,0.9644523409271865,-0.2642568486909469
1986-11-18,-15.253017929670198,-15.253017929670193,0.9647734678974452,-0.26308203215183146
1986-11-19,-15.18066480049832,-15.180664800498334,0.9651049186407065,-0.2618635064599788
1986-11-20,-15.105690020670789,-15.105690020670778,0.9654467555210269,-0.26060038805405217
1986-11-21,-15.028043966455957,-15.028043966455954,0.9657990291370483,-0.25929179570116534
1986-11-22,-14.947677394988487,-14.947677394988489,0.9661617774953274,-0.2579368521694206
1986-11-23,-14.86454155257167,-14.864541552571666,0.9665350251637813,-0.25653468602052365
1986-11-24,-14.778588289835797,-14.778588289835795,0.9669187824075438,-0.2550844335264559
1986-11-25,-14.689770183906575,-14.689770183906575,0.9673130443099108,-0.2535852407138328
1986-11-26,-14.598040667717479,-14.59804066771747,0.9677177898814363,-0.2520362655392836
1986-11-27,-14.503354166568279,-14.503354166568272,0.9681329811606758,-0.2504366801986934
1986-11-28,-14.405666242002866,-14.405666242002866,0.9685585623104991,-0.2487856735726939
