date,x,y,z,angle_170,angle_31
1987-07-30,0.55971231196503,-0.4848857553149086,-0.672017806406524,39.45029259995381,13.298983142462752
1987-07-31,0.5595202097778024,-0.4855786130912573,-0.6716774116780763,39.44518258843741,13.268281271907206
1987-08-01,0.5593270920320734,-0.48627504303914953,-0.6713343329788836,39.44004477253914,13.237423752244691
1987-08-02,0.5591329524751454,-0.4869750573195186,-0.6709885505767316,39.434878858223286,13.206409949707684
1987-08-03,0.5589377848085804,-0.48767866813233707,-0.6706400445558941,39.429684548735246,13.175239227386605
1987-08-04,0.5587415826876188,-0.48838588771644387,-0.6702887948154442,39.424461544558966,13.14391094520637
1987-08-05,0.5585443397205953,-0.4890967283493686,-0.6699347810675401,39.41920954337422,13.112424459902956
1987-08-06,0.5583460494683576,-0.4898112023471231,-0.6695779828357027,39.41392824001378,13.08077912500105
1987-08-07,0.5581467054436667,-0.4905293220640001,-0.6692183794530734,39.40861732641925,13.048974290790463
1987-08-08,0.5579463011105743,-0.49125109989238475,-0.6688559500606502,39.40327649159559,13.017009304301093
1987-08-09,0.5577448298837889,-0.49197654826258386,-0.6684906736054896,39.397905421565014,12.984883509276658
1987-08-10,0.557542285128058,-0.4927056796426108,-0.6681225288388953,39.392503799321524,12.952596246150573
1987-08-11,0.557338660157549,-0.4934385065379425,-0.667751494314597,39.387071304785145,12.920146852022624
1987-08-12,0.5571339482352087,-0.4941750414912918,-0.6673775483869022,39.38160761475471,12.887534660634001
1987-08-13,0.5569281425721133,-0.4949152970823706,-0.6670006692088314,39.37611240286004,12.854759002342153
1987-08-14,0.5567212363268124,-0.4956592859276552,-0.666620834730221,39.3705853395136,12.821819204095194
1987-08-15,0.5565132226046725,-0.4964070206801152,-0.6662380226958214,39.365026091861914,12.788714589407435
1987-08-16,0.5563040944571941,-0.49715851402896655,-0.6658522106433642,39.35943432373521,12.75544447833271
1987-08-17,0.5560938448813163,-0.49791377869941866,-0.6654633759016079,39.353809695596304,12.722008187437314
1987-08-18,0.5558824668187177,-0.4986728274524205,-0.6650714955883537,39.34815186448919,12.688405029772687
1987-08-19,0.5556699531551197,-0.49943567308436854,-0.6646765466084497,39.34246048398735,12.654634314849401
1987-08-20,0.555456296719576,-0.5002023284268122,-0.6642785056517737,39.336735204141185,12.6206953486104
1987-08-21,0.5552414902837436,-0.500972806346166,-0.6638773491911876,39.33097567142415,12.586587433403185
1987-08-22,0.5550255265611492,-0.5017471197434088,-0.663473053480468,39.3251815286785,12.55230986795199
